om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
329,2015,1,9,2015-01-09,05:38:00,9,OK,40,0,1.5,0,0,0,0,39.51245176940935,-92.16776694539583,0,0,1,1,1,1,1,0,0,0,0,0
330,2018,6,12,2018-06-12,05:07:00,9,OK,40,0,2.0,0,0,0,0,30.42405438838969,-82.31823016118983,0,0,1,1,1,1,1,0,0,0,0,0
331,2017,10,3,2017-10-03,14:09:00,9,OK,40,0,1.0,0,0,0,0,35.808915334352236,-97.57400455554244,0,0,1,1,1,1,1,0,0,0,0,0
332,2010,1,14,2010-01-14,02:58:00,3,OK,40,0,1.0,0,0,0,0,39.334827229460615,-99.40870519747588,0,0,1,1,1,1,1,0,0,0,0,0
333,2014,12,9,2014-12-09,11:06:00,3,OK,40,0,1.25,0,0,0,0,43.15199810147402,-95.6855110058058,0,0,1,1,1,1,1,0,0,0,0,0
334,2021,2,6,2021-02-06,16:29:00,3,OK,40,0,1.5,0,0,0,0,38.35918183333048,-89.5862873337237,0,0,1,1,1,1,1,0,0,0,0,0
335,2016,8,7,2016-08-07,18:05:00,9,OK,40,0,3.0,0,0,0,0,31.7013195495124,-99.84634163610112,0,0,1,1,1,1,1,0,0,0,0,0
336,2011,2,13,2011-02-13,12:36:00,3,OK,40,0,2.5,0,0,0,0,36.058946149719425,-97.9147053171313,0,0,1,1,1,1,1,0,0,0,0,0
337,2018,1,7,2018-01-07,00:29:00,3,OK,40,0,2.0,0,0,0,0,39.34954117103341,-86.04272036266576,0,0,1,1,1,1,1,0,0,0,0,0
338,2012,6,6,2012-06-06,02:39:00,3,OK,40,0,1.5,0,0,0,0,31.32039788034319,-91.03874285756213,0,0,1,1,1,1,1,0,0,0,0,0
339,2017,6,11,2017-06-11,00:19:00,3,OK,40,0,1.5,0,0,0,0,40.44692052571979,-81.02722079971431,0,0,1,1,1,1,1,0,0,0,0,0
340,2013,12,3,2013-12-03,16:47:00,3,OK,40,0,1.25,0,0,0,0,40.98501203360568,-81.78466864794777,0,0,1,1,1,1,1,0,0,0,0,0
341,2018,1,21,2018-01-21,04:22:00,9,OK,40,0,2.5,0,0,0,0,36.882999084598154,-94.47084207197909,0,0,1,1,1,1,1,0,0,0,0,0
342,2017,5,5,2017-05-05,04:03:00,9,OK,40,0,3.0,0,0,0,0,42.59962107146675,-92.44568139882008,0,0,1,1,1,1,1,0,0,0,0,0
343,2011,1,2,2011-01-02,03:07:00,3,OK,40,0,0.75,0,0,0,0,31.820577247544122,-81.63656537324707,0,0,1,1,1,1,1,0,0,0,0,0
344,2012,9,22,2012-09-22,05:56:00,9,OK,40,0,1.0,0,0,0,0,37.14153739098257,-88.41484810565014,0,0,1,1,1,1,1,0,0,0,0,0
345,2018,8,25,2018-08-25,18:29:00,9,OK,40,0,0.75,0,0,0,0,43.200791123963555,-92.60556184469539,0,0,1,1,1,1,1,0,0,0,0,0
346,2022,12,28,2022-12-28,10:20:00,9,OK,40,0,3.0,0,0,0,0,39.97057568483713,-83.991865892901,0,0,1,1,1,1,1,0,0,0,0,0
347,2011,9,5,2011-09-05,20:08:00,3,OK,40,0,0.75,0,0,0,0,41.71686333068344,-81.50991784795448,0,0,1,1,1,1,1,0,0,0,0,0
348,2012,4,7,2012-04-07,16:18:00,9,OK,40,0,0.75,0,0,0,0,31.775581379386377,-86.53013870592844,0,0,1,1,1,1,1,0,0,0,0,0
349,2014,1,29,2014-01-29,13:22:00,3,OK,40,0,1.25,0,0,0,0,37.737269881706666,-95.38192844492197,0,0,1,1,1,1,1,0,0,0,0,0
350,2012,8,13,2012-08-13,15:22:00,3,OK,40,0,2.0,0,0,0,0,33.50872616301996,-83.61478968308535,0,0,1,1,1,1,1,0,0,0,0,0
351,2013,9,30,2013-09-30,05:21:00,9,OK,40,0,2.5,0,0,0,0,39.2015793641334,-91.58947677171972,0,0,1,1,1,1,1,0,0,0,0,0
352,2015,11,7,2015-11-07,09:46:00,3,OK,40,0,1.5,0,0,0,0,36.8843639969974,-86.03906840175053,0,0,1,1,1,1,1,0,0,0,0,0
353,2021,6,27,2021-06-27,21:39:00,9,OK,40,0,3.0,0,0,0,0,38.63330968600369,-90.27292767232996,0,0,1,1,1,1,1,0,0,0,0,0
354,2020,9,10,2020-09-10,23:56:00,3,OK,40,0,0.75,0,0,0,0,38.50039041373432,-81.18270191165125,0,0,1,1,1,1,1,0,0,0,0,0
355,2010,7,24,2010-07-24,13:34:00,9,OK,40,0,2.0,0,0,0,0,40.519408952718344,-98.63249518962523,0,0,1,1,1,1,1,0,0,0,0,0
356,2013,1,15,2013-01-15,23:34:00,9,OK,40,0,1.25,0,0,0,0,41.580998875320624,-96.88406591184992,0,0,1,1,1,1,1,0,0,0,0,0
357,2023,4,19,2023-04-19,01:16:00,3,OK,40,0,2.0,0,0,0,0,29.051922063793704,-96.10863476367714,0,0,1,1,1,1,1,0,0,0,0,0
358,2021,10,13,2021-10-13,11:13:00,9,OK,40,0,2.5,0,0,0,0,44.122406444588755,-95.57998986680998,0,0,1,1,1,1,1,0,0,0,0,0
359,2018,7,2,2018-07-02,02:28:00,9,OK,40,0,1.25,0,0,0,0,34.909563510815055,-95.29144763279076,0,0,1,1,1,1,1,0,0,0,0,0
360,2019,4,29,2019-04-29,13:56:00,3,OK,40,0,1.5,0,0,0,0,30.89164920716184,-96.94299590288533,0,0,1,1,1,1,1,0,0,0,0,0
361,2014,7,24,2014-07-24,07:59:00,3,OK,40,0,1.0,0,0,0,0,43.67366201820448,-86.1416489529983,0,0,1,1,1,1,1,0,0,0,0,0
362,2019,10,28,2019-10-28,01:13:00,3,OK,40,0,1.0,0,0,0,0,41.327854061373145,-95.63688503464384,0,0,1,1,1,1,1,0,0,0,0,0
363,2011,2,28,2011-02-28,03:33:00,9,OK,40,0,1.5,0,0,0,0,35.14601476043255,-95.29093037955568,0,0,1,1,1,1,1,0,0,0,0,0
364,2010,9,6,2010-09-06,18:58:00,9,OK,40,0,2.5,0,0,0,0,38.19854674596768,-96.05223475555772,0,0,1,1,1,1,1,0,0,0,0,0
365,2014,1,10,2014-01-10,14:26:00,9,OK,40,0,3.0,0,0,0,0,31.845353444680125,-92.02625560617756,0,0,1,1,1,1,1,0,0,0,0,0
366,2010,3,4,2010-03-04,08:13:00,9,OK,40,0,1.25,0,0,0,0,35.02321557122349,-80.82813794027304,0,0,1,1,1,1,1,0,0,0,0,0
367,2020,2,2,2020-02-02,23:57:00,3,OK,40,0,1.0,0,0,0,0,34.815979406917215,-92.66439560895978,0,0,1,1,1,1,1,0,0,0,0,0
368,2016,5,20,2016-05-20,01:10:00,9,OK,40,0,3.0,0,0,0,0,40.818687470090225,-94.04751640671724,0,0,1,1,1,1,1,0,0,0,0,0
369,2023,10,30,2023-10-30,10:58:00,9,OK,40,0,2.5,0,0,0,0,35.339290922849926,-98.62800818192008,0,0,1,1,1,1,1,0,0,0,0,0
370,2013,10,21,2013-10-21,15:23:00,9,OK,40,0,2.5,0,0,0,0,40.83281190470326,-92.94944936721534,0,0,1,1,1,1,1,0,0,0,0,0
371,2021,11,5,2021-11-05,15:21:00,3,OK,40,0,0.75,0,0,0,0,41.4313502800648,-95.3560790740465,0,0,1,1,1,1,1,0,0,0,0,0
372,2019,8,5,2019-08-05,09:27:00,3,OK,40,0,2.5,0,0,0,0,34.555537647381065,-84.74145323956662,0,0,1,1,1,1,1,0,0,0,0,0
373,2015,4,30,2015-04-30,13:45:00,3,OK,40,0,1.25,0,0,0,0,35.48107663308554,-97.76743400287478,0,0,1,1,1,1,1,0,0,0,0,0
374,2013,9,22,2013-09-22,06:55:00,9,OK,40,0,1.0,0,0,0,0,36.852171894917134,-97.1263791609159,0,0,1,1,1,1,1,0,0,0,0,0
375,2019,1,26,2019-01-26,00:21:00,9,OK,40,0,1.0,0,0,0,0,28.059681832756926,-94.42979398243773,0,0,1,1,1,1,1,0,0,0,0,0
376,2018,9,22,2018-09-22,20:31:00,3,OK,40,0,0.75,0,0,0,0,31.31593500314025,-94.23946341329389,0,0,1,1,1,1,1,0,0,0,0,0
377,2017,6,6,2017-06-06,06:38:00,3,OK,40,0,1.5,0,0,0,0,42.40133150254025,-83.07390126607774,0,0,1,1,1,1,1,0,0,0,0,0
378,2019,8,22,2019-08-22,14:18:00,3,OK,40,0,1.0,0,0,0,0,40.93598514302887,-84.17432687099026,0,0,1,1,1,1,1,0,0,0,0,0
379,2013,1,9,2013-01-09,06:27:00,3,OK,40,0,2.5,0,0,0,0,29.311576868078657,-88.4272873358955,0,0,1,1,1,1,1,0,0,0,0,0
380,2010,1,8,2010-01-08,01:26:00,3,OK,40,0,0.75,0,0,0,0,38.793260306351215,-94.22822642279907,0,0,1,1,1,1,1,0,0,0,0,0
381,2019,7,12,2019-07-12,14:23:00,3,OK,40,0,2.0,0,0,0,0,28.352501003688992,-93.62243293578015,0,0,1,1,1,1,1,0,0,0,0,0
382,2013,6,19,2013-06-19,19:07:00,3,OK,40,0,1.5,0,0,0,0,37.08146237517459,-88.1556345003471,0,0,1,1,1,1,1,0,0,0,0,0
383,2011,7,5,2011-07-05,00:13:00,9,OK,40,0,1.25,0,0,0,0,30.74518767911948,-85.20266882470352,0,0,1,1,1,1,1,0,0,0,0,0
384,2017,2,10,2017-02-10,14:20:00,9,OK,40,0,1.5,0,0,0,0,42.508689899527795,-92.31803889783102,0,0,1,1,1,1,1,0,0,0,0,0
385,2014,7,8,2014-07-08,07:30:00,9,OK,40,0,1.0,0,0,0,0,38.45185877296654,-89.80875942711249,0,0,1,1,1,1,1,0,0,0,0,0
386,2014,6,26,2014-06-26,17:35:00,9,OK,40,0,1.0,0,0,0,0,29.087698457170273,-82.23933726934612,0,0,1,1,1,1,1,0,0,0,0,0
387,2014,1,16,2014-01-16,07:10:00,9,OK,40,0,0.75,0,0,0,0,38.90131563090891,-87.00418286583138,0,0,1,1,1,1,1,0,0,0,0,0
388,2019,1,12,2019-01-12,01:35:00,3,OK,40,0,3.0,0,0,0,0,43.1673695885731,-89.288997359162,0,0,1,1,1,1,1,0,0,0,0,0
389,2020,10,1,2020-10-01,05:05:00,9,OK,40,0,1.0,0,0,0,0,40.47300883795403,-98.57555077716218,0,0,1,1,1,1,1,0,0,0,0,0
390,2021,1,11,2021-01-11,05:37:00,3,OK,40,0,1.5,0,0,0,0,29.958439230437417,-96.47969576444179,0,0,1,1,1,1,1,0,0,0,0,0
391,2019,2,5,2019-02-05,06:22:00,9,OK,40,0,2.5,0,0,0,0,39.306585489618435,-95.98016832368754,0,0,1,1,1,1,1,0,0,0,0,0
392,2019,4,1,2019-04-01,13:33:00,9,OK,40,0,0.75,0,0,0,0,38.38194556779622,-87.5370341509541,0,0,1,1,1,1,1,0,0,0,0,0
393,2022,9,13,2022-09-13,23:18:00,3,OK,40,0,2.0,0,0,0,0,38.73298168882513,-97.837744965909,0,0,1,1,1,1,1,0,0,0,0,0
394,2020,7,2,2020-07-02,12:00:00,9,OK,40,0,2.0,0,0,0,0,41.51775622184115,-99.42010260036747,0,0,1,1,1,1,1,0,0,0,0,0
395,2019,4,23,2019-04-23,09:31:00,3,OK,40,0,2.5,0,0,0,0,33.175125367581806,-92.7929888469627,0,0,1,1,1,1,1,0,0,0,0,0
396,2014,10,20,2014-10-20,13:44:00,9,OK,40,0,2.5,0,0,0,0,34.04296496488117,-85.62281642982384,0,0,1,1,1,1,1,0,0,0,0,0
397,2013,12,16,2013-12-16,23:30:00,3,OK,40,0,3.0,0,0,0,0,31.430874336877064,-86.13501291395882,0,0,1,1,1,1,1,0,0,0,0,0
398,2015,5,6,2015-05-06,09:45:00,9,OK,40,0,2.0,0,0,0,0,35.77199341234411,-84.14659296099222,0,0,1,1,1,1,1,0,0,0,0,0
399,2023,3,30,2023-03-30,04:02:00,3,OK,40,0,0.75,0,0,0,0,34.9673371487613,-86.0750348746138,0,0,1,1,1,1,1,0,0,0,0,0
400,2013,6,28,2013-06-28,05:21:00,3,OK,40,0,1.5,0,0,0,0,29.429731335288608,-87.73428842797077,0,0,1,1,1,1,1,0,0,0,0,0
401,2018,3,13,2018-03-13,11:18:00,3,OK,40,0,0.75,0,0,0,0,32.1243107445066,-90.2767580648471,0,0,1,1,1,1,1,0,0,0,0,0
402,2015,5,22,2015-05-22,22:16:00,9,OK,40,0,2.5,0,0,0,0,30.038768911843132,-95.83003359024059,0,0,1,1,1,1,1,0,0,0,0,0
403,2011,9,8,2011-09-08,05:35:00,3,OK,40,0,3.0,0,0,0,0,37.426642754156326,-88.62903888286763,0,0,1,1,1,1,1,0,0,0,0,0
404,2014,7,31,2014-07-31,08:12:00,9,OK,40,0,1.25,0,0,0,0,31.183530946425062,-87.26750503583318,0,0,1,1,1,1,1,0,0,0,0,0
405,2014,12,16,2014-12-16,08:08:00,9,OK,40,0,0.75,0,0,0,0,33.53523738525695,-97.52513343170567,0,0,1,1,1,1,1,0,0,0,0,0
406,2011,2,28,2011-02-28,20:26:00,9,OK,40,0,1.0,0,0,0,0,41.889906709004585,-88.6970532279373,0,0,1,1,1,1,1,0,0,0,0,0
407,2015,7,7,2015-07-07,21:35:00,9,OK,40,0,2.0,0,0,0,0,37.721436744674044,-98.04502573612896,0,0,1,1,1,1,1,0,0,0,0,0
408,2021,12,3,2021-12-03,02:09:00,9,OK,40,0,0.75,0,0,0,0,36.83291596936019,-89.05846395387016,0,0,1,1,1,1,1,0,0,0,0,0
409,2019,10,1,2019-10-01,14:31:00,3,OK,40,0,3.0,0,0,0,0,44.054166652913196,-96.82162217962717,0,0,1,1,1,1,1,0,0,0,0,0
410,2011,9,9,2011-09-09,01:44:00,9,OK,40,0,1.25,0,0,0,0,35.434973643302726,-97.61972905583335,0,0,1,1,1,1,1,0,0,0,0,0
411,2020,2,5,2020-02-05,13:49:00,9,OK,40,0,1.0,0,0,0,0,43.02189843808164,-97.73799887972326,0,0,1,1,1,1,1,0,0,0,0,0
412,2022,11,19,2022-11-19,01:43:00,3,OK,40,0,1.5,0,0,0,0,37.82351808698916,-81.77949374338186,0,0,1,1,1,1,1,0,0,0,0,0
413,2022,5,31,2022-05-31,07:47:00,3,OK,40,0,0.75,0,0,0,0,34.89070318774537,-88.03825365095116,0,0,1,1,1,1,1,0,0,0,0,0
414,2018,9,19,2018-09-19,12:00:00,9,OK,40,0,2.0,0,0,0,0,33.88322526361171,-94.99682555595722,0,0,1,1,1,1,1,0,0,0,0,0
415,2015,7,2,2015-07-02,09:45:00,3,OK,40,0,1.0,0,0,0,0,43.35742571461904,-98.57102244015817,0,0,1,1,1,1,1,0,0,0,0,0
416,2016,2,18,2016-02-18,14:54:00,9,OK,40,0,0.75,0,0,0,0,37.60917108231282,-89.27637162975795,0,0,1,1,1,1,1,0,0,0,0,0
417,2013,7,3,2013-07-03,12:20:00,3,OK,40,0,1.0,0,0,0,0,32.279130594884236,-97.10394058246382,0,0,1,1,1,1,1,0,0,0,0,0
418,2022,3,24,2022-03-24,23:28:00,9,OK,40,0,1.0,0,0,0,0,36.830970635918604,-84.43194131190998,0,0,1,1,1,1,1,0,0,0,0,0
419,2022,7,11,2022-07-11,16:38:00,3,OK,40,0,1.0,0,0,0,0,32.246105189920556,-90.07780686796386,0,0,1,1,1,1,1,0,0,0,0,0
420,2022,12,7,2022-12-07,22:36:00,3,OK,40,0,1.25,0,0,0,0,32.09137124446472,-85.4710223028532,0,0,1,1,1,1,1,0,0,0,0,0
421,2011,3,18,2011-03-18,03:30:00,9,OK,40,0,0.75,0,0,0,0,30.195402982532627,-92.08546802359716,0,0,1,1,1,1,1,0,0,0,0,0
422,2012,4,30,2012-04-30,02:33:00,3,OK,40,0,3.0,0,0,0,0,39.7182573142961,-85.95354510759279,0,0,1,1,1,1,1,0,0,0,0,0
423,2017,3,14,2017-03-14,01:35:00,9,OK,40,0,3.0,0,0,0,0,41.277741331318786,-86.30771287313976,0,0,1,1,1,1,1,0,0,0,0,0
424,2014,6,26,2014-06-26,17:41:00,9,OK,40,0,2.5,0,0,0,0,33.50140354003436,-88.77167583848593,0,0,1,1,1,1,1,0,0,0,0,0
425,2018,7,4,2018-07-04,11:54:00,3,OK,40,0,1.0,0,0,0,0,34.95804306344225,-83.08520731683741,0,0,1,1,1,1,1,0,0,0,0,0
426,2018,12,30,2018-12-30,16:26:00,9,OK,40,0,0.75,0,0,0,0,41.48215755938439,-88.35052852795246,0,0,1,1,1,1,1,0,0,0,0,0
427,2018,5,3,2018-05-03,23:46:00,3,OK,40,0,1.0,0,0,0,0,28.27715439092723,-88.43779178440356,0,0,1,1,1,1,1,0,0,0,0,0
428,2011,8,30,2011-08-30,09:18:00,3,OK,40,0,2.0,0,0,0,0,33.658126234401514,-93.84033785315333,0,0,1,1,1,1,1,0,0,0,0,0
429,2020,5,5,2020-05-05,23:24:00,9,OK,40,0,0.75,0,0,0,0,33.22910453000091,-81.36987467764867,0,0,1,1,1,1,1,0,0,0,0,0
430,2022,12,20,2022-12-20,16:24:00,3,OK,40,0,0.75,0,0,0,0,37.23867881682774,-89.65720856892429,0,0,1,1,1,1,1,0,0,0,0,0
431,2021,10,22,2021-10-22,03:14:00,9,OK,40,0,2.0,0,0,0,0,43.21277707460927,-92.16570684852857,0,0,1,1,1,1,1,0,0,0,0,0
432,2011,1,1,2011-01-01,09:28:00,9,OK,40,0,0.75,0,0,0,0,28.688784514459844,-89.16715416874764,0,0,1,1,1,1,1,0,0,0,0,0
433,2011,6,1,2011-06-01,22:50:00,9,OK,40,0,1.0,0,0,0,0,42.327113040873954,-97.09515722530526,0,0,1,1,1,1,1,0,0,0,0,0
434,2015,10,14,2015-10-14,15:41:00,3,OK,40,0,1.25,0,0,0,0,37.47117269862749,-94.69749525757591,0,0,1,1,1,1,1,0,0,0,0,0
435,2013,12,15,2013-12-15,20:19:00,9,OK,40,0,0.75,0,0,0,0,37.990337752176735,-93.86636275660383,0,0,1,1,1,1,1,0,0,0,0,0
436,2019,12,24,2019-12-24,01:02:00,3,OK,40,0,3.0,0,0,0,0,44.26841582407599,-89.69682461637358,0,0,1,1,1,1,1,0,0,0,0,0
437,2020,4,20,2020-04-20,20:42:00,9,OK,40,0,2.0,0,0,0,0,30.180812809449392,-86.08978332384447,0,0,1,1,1,1,1,0,0,0,0,0
438,2018,11,30,2018-11-30,21:49:00,9,OK,40,0,1.25,0,0,0,0,32.702940604608116,-94.25595075744569,0,0,1,1,1,1,1,0,0,0,0,0
439,2011,4,14,2011-04-14,04:58:00,3,OK,40,0,3.0,0,0,0,0,31.910880764814202,-97.28468008822217,0,0,1,1,1,1,1,0,0,0,0,0
440,2019,9,5,2019-09-05,12:29:00,9,OK,40,0,0.75,0,0,0,0,35.97027928414192,-88.81563634449519,0,0,1,1,1,1,1,0,0,0,0,0
441,2012,11,12,2012-11-12,12:01:00,3,OK,40,0,2.5,0,0,0,0,37.85710762020738,-82.90700337242492,0,0,1,1,1,1,1,0,0,0,0,0
442,2021,6,11,2021-06-11,02:21:00,9,OK,40,0,1.0,0,0,0,0,40.37367056734439,-91.63535827263844,0,0,1,1,1,1,1,0,0,0,0,0
443,2023,7,12,2023-07-12,22:54:00,3,OK,40,0,2.5,0,0,0,0,28.9016665097649,-90.48454182105877,0,0,1,1,1,1,1,0,0,0,0,0
444,2017,10,19,2017-10-19,14:17:00,3,OK,40,0,1.5,0,0,0,0,35.24420014282726,-94.21582975690275,0,0,1,1,1,1,1,0,0,0,0,0
445,2018,6,30,2018-06-30,19:55:00,9,OK,40,0,2.5,0,0,0,0,43.71266368844005,-83.82331753367893,0,0,1,1,1,1,1,0,0,0,0,0
446,2011,2,9,2011-02-09,18:25:00,9,OK,40,0,1.5,0,0,0,0,35.864077161568076,-97.58670109231524,0,0,1,1,1,1,1,0,0,0,0,0
447,2016,10,26,2016-10-26,02:14:00,9,OK,40,0,1.25,0,0,0,0,41.89958622600765,-96.57822564615766,0,0,1,1,1,1,1,0,0,0,0,0
448,2011,8,5,2011-08-05,03:57:00,3,OK,40,0,2.0,0,0,0,0,29.903656715342674,-80.0008677448455,0,0,1,1,1,1,1,0,0,0,0,0
449,2022,6,21,2022-06-21,00:22:00,3,OK,40,0,0.75,0,0,0,0,32.92458835033547,-86.3556849474096,0,0,1,1,1,1,1,0,0,0,0,0
450,2022,2,27,2022-02-27,16:15:00,3,OK,40,0,1.5,0,0,0,0,40.501747116162555,-89.03895186846579,0,0,1,1,1,1,1,0,0,0,0,0
451,2016,4,19,2016-04-19,14:50:00,3,OK,40,0,2.5,0,0,0,0,38.56302203056301,-84.09784109683376,0,0,1,1,1,1,1,0,0,0,0,0
452,2011,12,7,2011-12-07,22:18:00,3,OK,40,0,1.5,0,0,0,0,35.533595263485175,-80.06235090657117,0,0,1,1,1,1,1,0,0,0,0,0
453,2019,8,10,2019-08-10,20:11:00,3,OK,40,0,0.75,0,0,0,0,39.37153800419854,-96.18251438298492,0,0,1,1,1,1,1,0,0,0,0,0
454,2022,8,27,2022-08-27,03:54:00,3,OK,40,0,0.75,0,0,0,0,41.106461156784164,-84.17213922484447,0,0,1,1,1,1,1,0,0,0,0,0
455,2012,4,15,2012-04-15,00:24:00,9,OK,40,0,2.0,0,0,0,0,43.257648057316324,-93.15675834825679,0,0,1,1,1,1,1,0,0,0,0,0
456,2012,10,30,2012-10-30,11:05:00,3,OK,40,0,3.0,0,0,0,0,35.48603690772396,-85.37534630029458,0,0,1,1,1,1,1,0,0,0,0,0
457,2011,7,21,2011-07-21,16:43:00,3,OK,40,0,0.75,0,0,0,0,38.9243648769701,-85.84680544924446,0,0,1,1,1,1,1,0,0,0,0,0
458,2023,7,24,2023-07-24,08:06:00,9,OK,40,0,1.5,0,0,0,0,34.48482476314227,-80.03339914403918,0,0,1,1,1,1,1,0,0,0,0,0
459,2017,7,6,2017-07-06,09:41:00,9,OK,40,0,0.75,0,0,0,0,43.75984770252355,-97.76255896327068,0,0,1,1,1,1,1,0,0,0,0,0
460,2018,5,27,2018-05-27,02:43:00,3,OK,40,0,1.0,0,0,0,0,36.171622777359445,-99.95749210366945,0,0,1,1,1,1,1,0,0,0,0,0
461,2012,4,3,2012-04-03,14:47:00,3,OK,40,0,3.0,0,0,0,0,34.9788908417892,-85.04431070777754,0,0,1,1,1,1,1,0,0,0,0,0
462,2021,9,20,2021-09-20,20:12:00,9,OK,40,0,1.5,0,0,0,0,43.97101138210398,-88.62446163402386,0,0,1,1,1,1,1,0,0,0,0,0
463,2019,4,1,2019-04-01,10:12:00,3,OK,40,0,1.25,0,0,0,0,28.033341792437504,-86.18251744076686,0,0,1,1,1,1,1,0,0,0,0,0
464,2021,1,4,2021-01-04,04:45:00,9,OK,40,0,2.0,0,0,0,0,33.643508540919385,-84.92949930347204,0,0,1,1,1,1,1,0,0,0,0,0
465,2021,3,2,2021-03-02,09:37:00,9,OK,40,0,1.5,0,0,0,0,42.249494682193486,-90.12986896448328,0,0,1,1,1,1,1,0,0,0,0,0
466,2014,1,31,2014-01-31,13:18:00,3,OK,40,0,0.75,0,0,0,0,35.67462193771324,-92.8693094991883,0,0,1,1,1,1,1,0,0,0,0,0
467,2020,8,16,2020-08-16,11:09:00,3,OK,40,0,3.0,0,0,0,0,33.922568550851906,-84.59248227395003,0,0,1,1,1,1,1,0,0,0,0,0
468,2013,11,7,2013-11-07,08:08:00,9,OK,40,0,2.0,0,0,0,0,37.99287903999185,-92.39740142667891,0,0,1,1,1,1,1,0,0,0,0,0
469,2022,10,20,2022-10-20,05:53:00,3,OK,40,0,2.0,0,0,0,0,34.87948888896389,-87.55615461019167,0,0,1,1,1,1,1,0,0,0,0,0
470,2022,1,7,2022-01-07,08:40:00,3,OK,40,0,2.5,0,0,0,0,33.60156147278956,-82.13187946968691,0,0,1,1,1,1,1,0,0,0,0,0
471,2018,3,2,2018-03-02,02:08:00,9,OK,40,0,1.25,0,0,0,0,32.52154618575756,-96.83217055797222,0,0,1,1,1,1,1,0,0,0,0,0
472,2023,3,24,2023-03-24,12:00:00,9,OK,40,0,2.5,0,0,0,0,33.321773027170636,-99.82187680216084,0,0,1,1,1,1,1,0,0,0,0,0
473,2019,10,16,2019-10-16,22:32:00,3,OK,40,0,1.0,0,0,0,0,43.7107545013658,-94.86486777602602,0,0,1,1,1,1,1,0,0,0,0,0
474,2021,4,11,2021-04-11,06:12:00,3,OK,40,0,1.0,0,0,0,0,44.31443983464043,-84.05056113106822,0,0,1,1,1,1,1,0,0,0,0,0
475,2016,6,28,2016-06-28,16:52:00,9,OK,40,0,3.0,0,0,0,0,29.680120143001112,-88.66348715019679,0,0,1,1,1,1,1,0,0,0,0,0
476,2011,7,24,2011-07-24,17:20:00,9,OK,40,0,0.75,0,0,0,0,40.502036008775484,-81.07678272929135,0,0,1,1,1,1,1,0,0,0,0,0
477,2020,3,28,2020-03-28,21:57:00,3,OK,40,0,1.0,0,0,0,0,39.181965689699105,-89.04251800276641,0,0,1,1,1,1,1,0,0,0,0,0
478,2022,7,27,2022-07-27,19:59:00,3,OK,40,0,2.0,0,0,0,0,38.726467311870685,-94.68437234822701,0,0,1,1,1,1,1,0,0,0,0,0
479,2010,9,1,2010-09-01,03:53:00,9,OK,40,0,2.5,0,0,0,0,28.558336876963025,-84.68229390601329,0,0,1,1,1,1,1,0,0,0,0,0
480,2018,7,28,2018-07-28,04:50:00,9,OK,40,0,0.75,0,0,0,0,32.6487165655009,-86.8489922816998,0,0,1,1,1,1,1,0,0,0,0,0
481,2013,2,18,2013-02-18,10:15:00,9,OK,40,0,1.0,0,0,0,0,40.68374879157468,-83.58633280076828,0,0,1,1,1,1,1,0,0,0,0,0
482,2016,1,14,2016-01-14,17:23:00,9,OK,40,0,0.75,0,0,0,0,36.42871609278176,-86.64003047955165,0,0,1,1,1,1,1,0,0,0,0,0
483,2012,8,14,2012-08-14,18:54:00,3,OK,40,0,2.0,0,0,0,0,28.406101868379967,-90.96101979260969,0,0,1,1,1,1,1,0,0,0,0,0
484,2016,3,25,2016-03-25,04:44:00,9,OK,40,0,2.5,0,0,0,0,36.95076443357624,-94.45834661812579,0,0,1,1,1,1,1,0,0,0,0,0
485,2017,11,3,2017-11-03,15:17:00,3,OK,40,0,2.0,0,0,0,0,42.412682975056434,-98.88799070461482,0,0,1,1,1,1,1,0,0,0,0,0
486,2021,11,6,2021-11-06,17:23:00,9,OK,40,0,1.5,0,0,0,0,42.933144315972896,-93.84127494649267,0,0,1,1,1,1,1,0,0,0,0,0
487,2014,1,29,2014-01-29,13:09:00,3,OK,40,0,1.0,0,0,0,0,43.27664123360443,-99.07483044866763,0,0,1,1,1,1,1,0,0,0,0,0
488,2019,1,3,2019-01-03,19:45:00,3,OK,40,0,1.0,0,0,0,0,36.96465054222065,-91.39945858495925,0,0,1,1,1,1,1,0,0,0,0,0
489,2012,2,15,2012-02-15,16:34:00,3,OK,40,0,1.25,0,0,0,0,35.938449024867836,-95.48400176219039,0,0,1,1,1,1,1,0,0,0,0,0
490,2021,1,2,2021-01-02,23:32:00,3,OK,40,0,1.0,0,0,0,0,32.15385868053333,-85.9270478341602,0,0,1,1,1,1,1,0,0,0,0,0
491,2013,8,2,2013-08-02,08:41:00,9,OK,40,0,0.75,0,0,0,0,42.7233187293299,-95.59642946886999,0,0,1,1,1,1,1,0,0,0,0,0
492,2011,3,2,2011-03-02,13:06:00,9,OK,40,0,0.75,0,0,0,0,41.59757198047107,-98.37136328867324,0,0,1,1,1,1,1,0,0,0,0,0
493,2013,8,6,2013-08-06,11:55:00,9,OK,40,0,3.0,0,0,0,0,42.680772690437756,-83.22405443200054,0,0,1,1,1,1,1,0,0,0,0,0
