om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
337,2017,7,8,2017-07-08,05:24:00,9,OK,40,0,2,0,0,0,0,37.787798365519386,-80.75440177344804,0,0,1,1,1,1,1,0,0,0,0,0
338,2022,5,1,2022-05-01,22:47:00,3,OK,40,0,2,0,0,0,0,31.16421282766104,-92.95185759981236,0,0,1,1,1,1,1,0,0,0,0,0
339,2012,11,19,2012-11-19,19:15:00,3,OK,40,0,4,0,0,0,0,28.15721590180289,-82.11654969414056,0,0,1,1,1,1,1,0,0,0,0,0
340,2018,2,25,2018-02-25,15:10:00,3,OK,40,0,-9,0,0,0,0,43.77180234850297,-96.3791665695815,0,0,1,1,1,1,1,0,0,0,0,0
341,2020,8,29,2020-08-29,22:19:00,9,OK,40,0,2,0,0,0,0,37.13138712441509,-84.7250626562357,0,0,1,1,1,1,1,0,0,0,0,0
342,2017,5,3,2017-05-03,13:13:00,9,OK,40,0,0,0,0,0,0,29.571619064198536,-98.77308927950715,0,0,1,1,1,1,1,0,0,0,0,0
343,2018,3,15,2018-03-15,11:39:00,9,OK,40,0,2,0,0,0,0,42.32965890616725,-90.74477541061317,0,0,1,1,1,1,1,0,0,0,0,0
344,2023,7,22,2023-07-22,11:56:00,9,OK,40,0,1,0,0,0,0,44.71444655093201,-99.88979119528948,0,0,1,1,1,1,1,0,0,0,0,0
345,2021,3,27,2021-03-27,01:37:00,9,OK,40,0,0,0,0,0,0,35.62621125430119,-83.79418473861128,0,0,1,1,1,1,1,0,0,0,0,0
346,2017,4,19,2017-04-19,07:39:00,3,OK,40,0,-9,0,0,0,0,28.72232334004869,-80.99027927924432,0,0,1,1,1,1,1,0,0,0,0,0
347,2018,5,16,2018-05-16,23:18:00,9,OK,40,0,1,0,0,0,0,29.99828099285308,-99.29785258345709,0,0,1,1,1,1,1,0,0,0,0,0
348,2020,11,12,2020-11-12,16:07:00,9,OK,40,0,-9,0,0,0,0,34.48811369297235,-81.32307277053371,0,0,1,1,1,1,1,0,0,0,0,0
349,2012,5,1,2012-05-01,07:24:00,9,OK,40,0,2,0,0,0,0,43.053884836630914,-84.52292217017293,0,0,1,1,1,1,1,0,0,0,0,0
350,2013,11,1,2013-11-01,15:32:00,3,OK,40,0,2,0,0,0,0,30.516657547721955,-92.82276842414409,0,0,1,1,1,1,1,0,0,0,0,0
351,2023,10,8,2023-10-08,22:44:00,9,OK,40,0,2,0,0,0,0,42.007831598045826,-81.8224689755439,0,0,1,1,1,1,1,0,0,0,0,0
352,2020,5,21,2020-05-21,00:39:00,9,OK,40,0,3,0,0,0,0,28.25459642372333,-94.07485457498198,0,0,1,1,1,1,1,0,0,0,0,0
353,2019,2,14,2019-02-14,04:52:00,9,OK,40,0,3,0,0,0,0,35.77560787935879,-91.81409375530475,0,0,1,1,1,1,1,0,0,0,0,0
354,2010,5,7,2010-05-07,18:40:00,3,OK,40,0,3,0,0,0,0,38.95475139615966,-98.06577475615957,0,0,1,1,1,1,1,0,0,0,0,0
355,2011,8,1,2011-08-01,23:47:00,9,OK,40,0,0,0,0,0,0,29.02645119443514,-86.86122076199712,0,0,1,1,1,1,1,0,0,0,0,0
356,2012,3,15,2012-03-15,21:52:00,9,OK,40,0,3,0,0,0,0,38.45096676048027,-99.40798342515457,0,0,1,1,1,1,1,0,0,0,0,0
357,2018,4,13,2018-04-13,02:36:00,3,OK,40,0,4,0,0,0,0,44.05487006498245,-90.30189449601926,0,0,1,1,1,1,1,0,0,0,0,0
358,2010,4,23,2010-04-23,08:42:00,9,OK,40,0,4,0,0,0,0,30.724418642322117,-86.33616299494932,0,0,1,1,1,1,1,0,0,0,0,0
359,2015,5,22,2015-05-22,10:16:00,3,OK,40,0,2,0,0,0,0,40.403393511600996,-83.57524798101778,0,0,1,1,1,1,1,0,0,0,0,0
360,2011,10,13,2011-10-13,05:52:00,9,OK,40,0,2,0,0,0,0,38.354596265040236,-97.00117220756675,0,0,1,1,1,1,1,0,0,0,0,0
361,2021,11,12,2021-11-12,06:26:00,9,OK,40,0,-9,0,0,0,0,31.14697861094692,-84.91819267502565,0,0,1,1,1,1,1,0,0,0,0,0
362,2013,10,16,2013-10-16,06:40:00,3,OK,40,0,1,0,0,0,0,28.105458050059223,-85.61845952889941,0,0,1,1,1,1,1,0,0,0,0,0
363,2023,12,5,2023-12-05,04:16:00,3,OK,40,0,1,0,0,0,0,28.15783565860076,-88.80858931760432,0,0,1,1,1,1,1,0,0,0,0,0
364,2010,3,5,2010-03-05,01:46:00,9,OK,40,0,0,0,0,0,0,37.04557095592449,-88.30710804424272,0,0,1,1,1,1,1,0,0,0,0,0
365,2020,12,13,2020-12-13,21:32:00,9,OK,40,0,1,0,0,0,0,44.02724996254029,-98.17458558286444,0,0,1,1,1,1,1,0,0,0,0,0
366,2020,12,2,2020-12-02,04:30:00,9,OK,40,0,0,0,0,0,0,38.95307666691541,-87.99057913519239,0,0,1,1,1,1,1,0,0,0,0,0
367,2016,11,7,2016-11-07,05:20:00,9,OK,40,0,-9,0,0,0,0,40.143097386993645,-92.36955585858335,0,0,1,1,1,1,1,0,0,0,0,0
368,2019,8,18,2019-08-18,05:23:00,9,OK,40,0,2,0,0,0,0,36.39571327764913,-82.64838297316706,0,0,1,1,1,1,1,0,0,0,0,0
369,2022,11,13,2022-11-13,06:15:00,3,OK,40,0,2,0,0,0,0,37.892112024787686,-93.7380223652802,0,0,1,1,1,1,1,0,0,0,0,0
370,2017,4,25,2017-04-25,03:44:00,9,OK,40,0,0,0,0,0,0,30.148247930620258,-88.4680984527295,0,0,1,1,1,1,1,0,0,0,0,0
371,2016,7,15,2016-07-15,17:19:00,3,OK,40,0,3,0,0,0,0,42.90595054681072,-91.46857200597611,0,0,1,1,1,1,1,0,0,0,0,0
372,2015,2,12,2015-02-12,15:55:00,9,OK,40,0,-9,0,0,0,0,40.93347468733563,-82.47476123499374,0,0,1,1,1,1,1,0,0,0,0,0
373,2019,6,4,2019-06-04,20:55:00,9,OK,40,0,4,0,0,0,0,44.96938219835836,-94.92166666021622,0,0,1,1,1,1,1,0,0,0,0,0
374,2016,3,24,2016-03-24,18:34:00,9,OK,40,0,2,0,0,0,0,33.06129010844556,-98.4239527938108,0,0,1,1,1,1,1,0,0,0,0,0
375,2015,5,18,2015-05-18,09:27:00,3,OK,40,0,2,0,0,0,0,31.859302120532984,-85.02688558033721,0,0,1,1,1,1,1,0,0,0,0,0
376,2018,2,4,2018-02-04,23:45:00,9,OK,40,0,-9,0,0,0,0,30.12774818534283,-91.74206766183357,0,0,1,1,1,1,1,0,0,0,0,0
377,2020,9,3,2020-09-03,04:34:00,9,OK,40,0,4,0,0,0,0,44.39156586247276,-88.21803281747417,0,0,1,1,1,1,1,0,0,0,0,0
378,2020,11,13,2020-11-13,17:17:00,3,OK,40,0,4,0,0,0,0,41.2750481386764,-99.47221336573298,0,0,1,1,1,1,1,0,0,0,0,0
379,2023,6,5,2023-06-05,02:23:00,3,OK,40,0,0,0,0,0,0,30.82751843323386,-80.95780417205196,0,0,1,1,1,1,1,0,0,0,0,0
380,2011,11,30,2011-11-30,19:27:00,9,OK,40,0,3,0,0,0,0,37.39567000883964,-82.44763245230047,0,0,1,1,1,1,1,0,0,0,0,0
381,2010,10,20,2010-10-20,03:13:00,9,OK,40,0,0,0,0,0,0,35.034059537143705,-87.52264198845445,0,0,1,1,1,1,1,0,0,0,0,0
382,2012,4,17,2012-04-17,13:48:00,9,OK,40,0,-9,0,0,0,0,30.575262132705276,-99.65940315774763,0,0,1,1,1,1,1,0,0,0,0,0
383,2021,3,23,2021-03-23,11:23:00,9,OK,40,0,1,0,0,0,0,30.75524074550941,-92.44047052034247,0,0,1,1,1,1,1,0,0,0,0,0
384,2023,1,29,2023-01-29,13:30:00,3,OK,40,0,0,0,0,0,0,44.37898991066815,-80.42406924515703,0,0,1,1,1,1,1,0,0,0,0,0
385,2021,4,15,2021-04-15,04:05:00,3,OK,40,0,1,0,0,0,0,33.184391110281275,-86.37339282519531,0,0,1,1,1,1,1,0,0,0,0,0
386,2012,1,7,2012-01-07,17:57:00,9,OK,40,0,-9,0,0,0,0,44.00446795862703,-96.78024277373162,0,0,1,1,1,1,1,0,0,0,0,0
387,2016,4,15,2016-04-15,06:39:00,3,OK,40,0,4,0,0,0,0,29.285381442106434,-90.78806502690999,0,0,1,1,1,1,1,0,0,0,0,0
388,2022,3,20,2022-03-20,15:33:00,3,OK,40,0,1,0,0,0,0,35.83365171898424,-80.66524512313028,0,0,1,1,1,1,1,0,0,0,0,0
389,2015,5,26,2015-05-26,02:49:00,3,OK,40,0,2,0,0,0,0,30.203523824784924,-89.30583651166813,0,0,1,1,1,1,1,0,0,0,0,0
390,2018,12,18,2018-12-18,21:34:00,3,OK,40,0,1,0,0,0,0,28.081385549099927,-99.50770943940351,0,0,1,1,1,1,1,0,0,0,0,0
391,2010,7,17,2010-07-17,20:28:00,3,OK,40,0,3,0,0,0,0,37.4140232530033,-87.60455831448044,0,0,1,1,1,1,1,0,0,0,0,0
392,2023,10,5,2023-10-05,10:52:00,9,OK,40,0,3,0,0,0,0,29.936199781793178,-94.5756693813768,0,0,1,1,1,1,1,0,0,0,0,0
393,2014,7,30,2014-07-30,17:01:00,9,OK,40,0,-9,0,0,0,0,40.27441702587255,-98.02308096246192,0,0,1,1,1,1,1,0,0,0,0,0
394,2017,5,9,2017-05-09,05:04:00,3,OK,40,0,3,0,0,0,0,39.86797838701729,-91.94183110536214,0,0,1,1,1,1,1,0,0,0,0,0
395,2011,8,30,2011-08-30,20:21:00,9,OK,40,0,4,0,0,0,0,30.997659426896316,-88.8295380513551,0,0,1,1,1,1,1,0,0,0,0,0
396,2015,10,22,2015-10-22,21:08:00,3,OK,40,0,4,0,0,0,0,44.009616435513784,-99.65918563904394,0,0,1,1,1,1,1,0,0,0,0,0
397,2021,11,21,2021-11-21,23:50:00,3,OK,40,0,1,0,0,0,0,40.257737943352325,-88.81906382728106,0,0,1,1,1,1,1,0,0,0,0,0
398,2013,3,5,2013-03-05,04:33:00,3,OK,40,0,2,0,0,0,0,33.06549449066781,-89.77593706320725,0,0,1,1,1,1,1,0,0,0,0,0
399,2014,9,28,2014-09-28,04:54:00,3,OK,40,0,-9,0,0,0,0,40.05697398716344,-84.1218323380248,0,0,1,1,1,1,1,0,0,0,0,0
400,2016,3,11,2016-03-11,15:35:00,3,OK,40,0,0,0,0,0,0,40.442814720586114,-91.52900366369205,0,0,1,1,1,1,1,0,0,0,0,0
401,2019,4,19,2019-04-19,02:48:00,9,OK,40,0,2,0,0,0,0,33.81784763126633,-88.93099140660227,0,0,1,1,1,1,1,0,0,0,0,0
402,2016,7,3,2016-07-03,11:35:00,9,OK,40,0,0,0,0,0,0,34.38500556184481,-85.15981391885748,0,0,1,1,1,1,1,0,0,0,0,0
403,2011,8,19,2011-08-19,02:25:00,9,OK,40,0,-9,0,0,0,0,34.1048106301061,-82.05708256436108,0,0,1,1,1,1,1,0,0,0,0,0
404,2016,4,23,2016-04-23,01:05:00,9,OK,40,0,0,0,0,0,0,38.482513540385256,-92.39930847952625,0,0,1,1,1,1,1,0,0,0,0,0
405,2020,3,6,2020-03-06,14:01:00,9,OK,40,0,2,0,0,0,0,43.306972491183046,-87.96733008433706,0,0,1,1,1,1,1,0,0,0,0,0
406,2019,5,13,2019-05-13,19:35:00,9,OK,40,0,3,0,0,0,0,30.94428501588599,-86.10778193167236,0,0,1,1,1,1,1,0,0,0,0,0
407,2013,2,5,2013-02-05,16:07:00,9,OK,40,0,-9,0,0,0,0,42.87839336721741,-99.13458647115607,0,0,1,1,1,1,1,0,0,0,0,0
408,2015,6,27,2015-06-27,11:01:00,3,OK,40,0,3,0,0,0,0,28.470103660590823,-83.98478983027731,0,0,1,1,1,1,1,0,0,0,0,0
409,2019,11,1,2019-11-01,01:01:00,9,OK,40,0,3,0,0,0,0,39.22575613162978,-92.45139629569212,0,0,1,1,1,1,1,0,0,0,0,0
410,2018,10,27,2018-10-27,01:07:00,9,OK,40,0,3,0,0,0,0,35.0454608442248,-86.5952211711278,0,0,1,1,1,1,1,0,0,0,0,0
411,2015,7,15,2015-07-15,13:25:00,3,OK,40,0,2,0,0,0,0,41.451786387952396,-90.56671867590101,0,0,1,1,1,1,1,0,0,0,0,0
412,2014,9,4,2014-09-04,06:36:00,9,OK,40,0,4,0,0,0,0,40.26036791982535,-85.95321714616585,0,0,1,1,1,1,1,0,0,0,0,0
413,2014,5,2,2014-05-02,13:13:00,3,OK,40,0,1,0,0,0,0,36.16183272146813,-85.51338041528442,0,0,1,1,1,1,1,0,0,0,0,0
414,2010,1,1,2010-01-01,06:44:00,9,OK,40,0,3,0,0,0,0,38.945688624284145,-96.16857973027065,0,0,1,1,1,1,1,0,0,0,0,0
415,2011,11,23,2011-11-23,19:50:00,3,OK,40,0,1,0,0,0,0,36.53014322189907,-86.75651531427098,0,0,1,1,1,1,1,0,0,0,0,0
416,2018,8,13,2018-08-13,16:27:00,9,OK,40,0,-9,0,0,0,0,41.795814000572015,-82.97353124235826,0,0,1,1,1,1,1,0,0,0,0,0
417,2016,12,22,2016-12-22,23:32:00,3,OK,40,0,0,0,0,0,0,36.09342776145994,-95.2886559899005,0,0,1,1,1,1,1,0,0,0,0,0
418,2017,8,18,2017-08-18,03:43:00,9,OK,40,0,3,0,0,0,0,36.89365182986529,-84.83633060212244,0,0,1,1,1,1,1,0,0,0,0,0
419,2017,5,7,2017-05-07,14:19:00,3,OK,40,0,4,0,0,0,0,32.25884996909203,-87.32349773689553,0,0,1,1,1,1,1,0,0,0,0,0
420,2010,12,10,2010-12-10,02:34:00,9,OK,40,0,1,0,0,0,0,38.28573128577803,-80.89747931054873,0,0,1,1,1,1,1,0,0,0,0,0
421,2021,12,27,2021-12-27,05:45:00,9,OK,40,0,-9,0,0,0,0,33.149381747387196,-94.79506845416478,0,0,1,1,1,1,1,0,0,0,0,0
422,2018,9,23,2018-09-23,07:36:00,3,OK,40,0,2,0,0,0,0,37.813828247230695,-96.91444444683992,0,0,1,1,1,1,1,0,0,0,0,0
423,2022,5,22,2022-05-22,15:16:00,3,OK,40,0,4,0,0,0,0,30.884527964759187,-93.757579694366,0,0,1,1,1,1,1,0,0,0,0,0
424,2012,4,7,2012-04-07,14:48:00,9,OK,40,0,4,0,0,0,0,30.7109745697997,-94.84082443604163,0,0,1,1,1,1,1,0,0,0,0,0
425,2015,1,24,2015-01-24,03:42:00,9,OK,40,0,-9,0,0,0,0,35.08950560026389,-84.86334479052974,0,0,1,1,1,1,1,0,0,0,0,0
426,2016,1,31,2016-01-31,20:57:00,9,OK,40,0,2,0,0,0,0,35.25593175687919,-85.33781392306403,0,0,1,1,1,1,1,0,0,0,0,0
427,2018,10,10,2018-10-10,07:43:00,3,OK,40,0,0,0,0,0,0,32.55785750351316,-86.60630198289333,0,0,1,1,1,1,1,0,0,0,0,0
428,2019,8,15,2019-08-15,22:03:00,3,OK,40,0,0,0,0,0,0,30.23714645623373,-95.67241771083025,0,0,1,1,1,1,1,0,0,0,0,0
429,2010,4,4,2010-04-04,07:08:00,3,OK,40,0,4,0,0,0,0,28.66657916663625,-82.7638638512182,0,0,1,1,1,1,1,0,0,0,0,0
430,2016,10,3,2016-10-03,19:19:00,3,OK,40,0,1,0,0,0,0,28.428941063892875,-80.86856888282145,0,0,1,1,1,1,1,0,0,0,0,0
431,2020,5,6,2020-05-06,06:46:00,3,OK,40,0,2,0,0,0,0,32.616354930110084,-89.3678836378271,0,0,1,1,1,1,1,0,0,0,0,0
432,2011,2,9,2011-02-09,19:00:00,3,OK,40,0,2,0,0,0,0,35.85150851675293,-87.01254538741229,0,0,1,1,1,1,1,0,0,0,0,0
433,2023,10,17,2023-10-17,23:52:00,9,OK,40,0,4,0,0,0,0,40.34613578220416,-89.98615801958876,0,0,1,1,1,1,1,0,0,0,0,0
434,2013,4,24,2013-04-24,17:20:00,3,OK,40,0,0,0,0,0,0,36.07281891213815,-94.32884569794793,0,0,1,1,1,1,1,0,0,0,0,0
435,2023,11,20,2023-11-20,11:32:00,9,OK,40,0,4,0,0,0,0,43.36886393039979,-94.27704792006791,0,0,1,1,1,1,1,0,0,0,0,0
436,2011,1,11,2011-01-11,03:34:00,3,OK,40,0,4,0,0,0,0,28.598736677781922,-93.73158954530173,0,0,1,1,1,1,1,0,0,0,0,0
437,2020,10,20,2020-10-20,13:43:00,3,OK,40,0,-9,0,0,0,0,31.071230566190785,-96.18299991671692,0,0,1,1,1,1,1,0,0,0,0,0
438,2017,7,13,2017-07-13,23:05:00,3,OK,40,0,-9,0,0,0,0,33.754746377092424,-81.96152734741365,0,0,1,1,1,1,1,0,0,0,0,0
439,2011,5,13,2011-05-13,04:21:00,9,OK,40,0,1,0,0,0,0,37.81743519710708,-82.83203731906629,0,0,1,1,1,1,1,0,0,0,0,0
440,2013,12,9,2013-12-09,21:24:00,3,OK,40,0,0,0,0,0,0,42.496514684197024,-90.76721277362327,0,0,1,1,1,1,1,0,0,0,0,0
441,2012,1,9,2012-01-09,19:02:00,9,OK,40,0,0,0,0,0,0,33.9534331832618,-92.65497174879658,0,0,1,1,1,1,1,0,0,0,0,0
442,2022,5,13,2022-05-13,22:07:00,9,OK,40,0,3,0,0,0,0,32.55580760257514,-81.21843286905803,0,0,1,1,1,1,1,0,0,0,0,0
443,2019,1,4,2019-01-04,06:44:00,3,OK,40,0,4,0,0,0,0,29.052115870329228,-95.5525306153438,0,0,1,1,1,1,1,0,0,0,0,0
444,2015,5,30,2015-05-30,11:11:00,3,OK,40,0,1,0,0,0,0,41.96215912086777,-88.92916081066397,0,0,1,1,1,1,1,0,0,0,0,0
445,2014,4,12,2014-04-12,14:51:00,3,OK,40,0,0,0,0,0,0,34.45432953451354,-98.91003688915674,0,0,1,1,1,1,1,0,0,0,0,0
446,2011,4,6,2011-04-06,18:28:00,9,OK,40,0,3,0,0,0,0,37.71635332208788,-96.17595605965101,0,0,1,1,1,1,1,0,0,0,0,0
447,2020,1,23,2020-01-23,12:54:00,9,OK,40,0,2,0,0,0,0,44.720442108910746,-87.9194613328098,0,0,1,1,1,1,1,0,0,0,0,0
448,2018,7,21,2018-07-21,03:31:00,3,OK,40,0,4,0,0,0,0,28.027107700273007,-86.7563269431166,0,0,1,1,1,1,1,0,0,0,0,0
449,2015,1,13,2015-01-13,05:01:00,3,OK,40,0,3,0,0,0,0,30.47265239188072,-88.38008362653521,0,0,1,1,1,1,1,0,0,0,0,0
450,2014,1,8,2014-01-08,07:16:00,3,OK,40,0,0,0,0,0,0,41.24488689832904,-82.6079716800142,0,0,1,1,1,1,1,0,0,0,0,0
451,2022,12,20,2022-12-20,14:50:00,9,OK,40,0,-9,0,0,0,0,41.68716724853324,-80.13189558354506,0,0,1,1,1,1,1,0,0,0,0,0
452,2019,6,29,2019-06-29,11:18:00,9,OK,40,0,1,0,0,0,0,41.07720102355684,-84.72276315694178,0,0,1,1,1,1,1,0,0,0,0,0
453,2021,1,26,2021-01-26,09:14:00,3,OK,40,0,2,0,0,0,0,37.1289811477281,-90.69816431712482,0,0,1,1,1,1,1,0,0,0,0,0
454,2022,2,10,2022-02-10,11:21:00,3,OK,40,0,4,0,0,0,0,44.640568677391954,-83.32130661091794,0,0,1,1,1,1,1,0,0,0,0,0
455,2022,11,16,2022-11-16,16:47:00,3,OK,40,0,-9,0,0,0,0,34.73513751992045,-97.59225211667997,0,0,1,1,1,1,1,0,0,0,0,0
456,2018,3,7,2018-03-07,07:47:00,9,OK,40,0,1,0,0,0,0,38.23304286792291,-86.3345860710814,0,0,1,1,1,1,1,0,0,0,0,0
457,2022,11,4,2022-11-04,01:05:00,9,OK,40,0,2,0,0,0,0,29.07727307733042,-89.63324425093133,0,0,1,1,1,1,1,0,0,0,0,0
458,2019,6,26,2019-06-26,18:33:00,9,OK,40,0,2,0,0,0,0,34.96757664842476,-96.43868227488564,0,0,1,1,1,1,1,0,0,0,0,0
459,2019,1,6,2019-01-06,21:42:00,3,OK,40,0,4,0,0,0,0,40.282501487668675,-80.54132765439572,0,0,1,1,1,1,1,0,0,0,0,0
460,2017,11,21,2017-11-21,00:02:00,9,OK,40,0,4,0,0,0,0,32.05856029310189,-93.23125160442505,0,0,1,1,1,1,1,0,0,0,0,0
461,2017,12,18,2017-12-18,21:27:00,3,OK,40,0,0,0,0,0,0,44.04506901424352,-87.69153188073233,0,0,1,1,1,1,1,0,0,0,0,0
462,2010,12,1,2010-12-01,09:40:00,9,OK,40,0,3,0,0,0,0,39.675317249935915,-82.42811524950096,0,0,1,1,1,1,1,0,0,0,0,0
463,2012,1,12,2012-01-12,08:55:00,3,OK,40,0,4,0,0,0,0,32.88878150857872,-89.86622312170358,0,0,1,1,1,1,1,0,0,0,0,0
464,2013,5,28,2013-05-28,18:19:00,9,OK,40,0,-9,0,0,0,0,41.07298168599956,-97.69724299647136,0,0,1,1,1,1,1,0,0,0,0,0
465,2010,4,11,2010-04-11,11:15:00,9,OK,40,0,4,0,0,0,0,29.413801120737855,-83.6252183130542,0,0,1,1,1,1,1,0,0,0,0,0
466,2016,9,29,2016-09-29,21:07:00,3,OK,40,0,3,0,0,0,0,44.57116518267776,-92.93572465882399,0,0,1,1,1,1,1,0,0,0,0,0
467,2016,3,19,2016-03-19,19:44:00,9,OK,40,0,0,0,0,0,0,28.837849404250495,-80.33866262216323,0,0,1,1,1,1,1,0,0,0,0,0
468,2010,6,24,2010-06-24,17:29:00,3,OK,40,0,0,0,0,0,0,43.86875014952821,-82.32349107110883,0,0,1,1,1,1,1,0,0,0,0,0
469,2011,8,29,2011-08-29,23:35:00,9,OK,40,0,-9,0,0,0,0,32.29851592172044,-82.93101333302086,0,0,1,1,1,1,1,0,0,0,0,0
470,2020,4,3,2020-04-03,15:33:00,3,OK,40,0,2,0,0,0,0,40.88300983074514,-92.87493644924201,0,0,1,1,1,1,1,0,0,0,0,0
471,2023,5,9,2023-05-09,03:48:00,3,OK,40,0,1,0,0,0,0,28.001252890362803,-84.8574044438187,0,0,1,1,1,1,1,0,0,0,0,0
472,2020,6,5,2020-06-05,10:49:00,9,OK,40,0,2,0,0,0,0,32.322081516053196,-80.27341873996822,0,0,1,1,1,1,1,0,0,0,0,0
473,2014,11,5,2014-11-05,21:16:00,9,OK,40,0,3,0,0,0,0,40.73471031304524,-89.47356776097337,0,0,1,1,1,1,1,0,0,0,0,0
474,2012,4,28,2012-04-28,21:56:00,9,OK,40,0,4,0,0,0,0,37.04971320525448,-90.58535690089536,0,0,1,1,1,1,1,0,0,0,0,0
475,2012,12,26,2012-12-26,14:24:00,3,OK,40,0,-9,0,0,0,0,29.954186543830954,-99.70668358055859,0,0,1,1,1,1,1,0,0,0,0,0
476,2023,12,26,2023-12-26,15:58:00,3,OK,40,0,0,0,0,0,0,34.69170567923368,-85.99592462530127,0,0,1,1,1,1,1,0,0,0,0,0
477,2015,12,14,2015-12-14,01:05:00,9,OK,40,0,4,0,0,0,0,34.384339036437225,-82.83044862796292,0,0,1,1,1,1,1,0,0,0,0,0
478,2013,3,8,2013-03-08,12:51:00,3,OK,40,0,2,0,0,0,0,37.65875815107615,-95.0508562783634,0,0,1,1,1,1,1,0,0,0,0,0
479,2022,12,4,2022-12-04,11:58:00,9,OK,40,0,-9,0,0,0,0,39.355610231823704,-93.69950845770687,0,0,1,1,1,1,1,0,0,0,0,0
480,2013,3,25,2013-03-25,07:42:00,3,OK,40,0,1,0,0,0,0,42.29411412100825,-89.98645957347688,0,0,1,1,1,1,1,0,0,0,0,0
481,2011,11,28,2011-11-28,11:19:00,3,OK,40,0,4,0,0,0,0,36.45293374861534,-98.55839685276966,0,0,1,1,1,1,1,0,0,0,0,0
482,2022,2,4,2022-02-04,13:17:00,9,OK,40,0,0,0,0,0,0,34.66436919418789,-98.20715047802526,0,0,1,1,1,1,1,0,0,0,0,0
483,2016,11,1,2016-11-01,02:45:00,3,OK,40,0,2,0,0,0,0,30.44760107962149,-91.57778482223839,0,0,1,1,1,1,1,0,0,0,0,0
484,2017,7,20,2017-07-20,01:32:00,3,OK,40,0,0,0,0,0,0,41.68199040482528,-94.77562094593156,0,0,1,1,1,1,1,0,0,0,0,0
485,2020,10,3,2020-10-03,16:22:00,3,OK,40,0,3,0,0,0,0,40.12729689204752,-91.87925394934463,0,0,1,1,1,1,1,0,0,0,0,0
486,2021,1,30,2021-01-30,01:33:00,9,OK,40,0,1,0,0,0,0,34.94751575672965,-90.91227403800124,0,0,1,1,1,1,1,0,0,0,0,0
487,2015,8,14,2015-08-14,16:38:00,3,OK,40,0,4,0,0,0,0,36.81334926902538,-80.47453206521763,0,0,1,1,1,1,1,0,0,0,0,0
488,2019,1,24,2019-01-24,01:09:00,3,OK,40,0,1,0,0,0,0,39.30810835500211,-81.11480359794325,0,0,1,1,1,1,1,0,0,0,0,0
489,2014,10,14,2014-10-14,01:05:00,9,OK,40,0,1,0,0,0,0,30.801695027408144,-97.20539696920468,0,0,1,1,1,1,1,0,0,0,0,0
490,2017,12,14,2017-12-14,12:12:00,3,OK,40,0,3,0,0,0,0,28.462362504934646,-82.34828052535508,0,0,1,1,1,1,1,0,0,0,0,0
491,2012,6,21,2012-06-21,06:42:00,9,OK,40,0,2,0,0,0,0,33.39756288617365,-98.39586675339842,0,0,1,1,1,1,1,0,0,0,0,0
492,2020,8,4,2020-08-04,08:55:00,9,OK,40,0,4,0,0,0,0,38.12494533381477,-89.84729060564491,0,0,1,1,1,1,1,0,0,0,0,0
493,2022,12,7,2022-12-07,08:16:00,3,OK,40,0,2,0,0,0,0,36.2723035517848,-96.72180199780469,0,0,1,1,1,1,1,0,0,0,0,0
494,2023,9,8,2023-09-08,13:59:00,9,OK,40,0,2,0,0,0,0,39.77342865667316,-92.68215709286132,0,0,1,1,1,1,1,0,0,0,0,0
495,2023,7,2,2023-07-02,10:17:00,9,OK,40,0,2,0,0,0,0,41.9347266947671,-85.13319548702671,0,0,1,1,1,1,1,0,0,0,0,0
496,2011,8,28,2011-08-28,19:04:00,9,OK,40,0,2,0,0,0,0,36.30352193441469,-91.509890412863,0,0,1,1,1,1,1,0,0,0,0,0
497,2020,2,4,2020-02-04,18:25:00,9,OK,40,0,-9,0,0,0,0,30.28253940320302,-83.86097424857333,0,0,1,1,1,1,1,0,0,0,0,0
498,2012,5,19,2012-05-19,00:14:00,9,OK,40,0,3,0,0,0,0,42.460675996582424,-85.62368577924916,0,0,1,1,1,1,1,0,0,0,0,0
499,2019,6,14,2019-06-14,23:45:00,3,OK,40,0,1,0,0,0,0,37.77483556365995,-81.14321107577967,0,0,1,1,1,1,1,0,0,0,0,0
